contract,function,line,detector_id,severity,swc_id,source
buggy_21,"StableDEX.withdraw(uint8,address,uint256)",306,boolean-equal,Info,,slither
buggy_21,StableDEX.dexstatuscheck(),228,boolean-equal,Info,,slither
buggy_21,"StableDEX.tokenDeposit(address,uint256)",279,boolean-equal,Info,,slither
buggy_21,,0,solc-version,Info,SWC-103,slither
buggy_21,^0.5.11,1,solc-version,Info,SWC-103,slither
buggy_21,StableDEX.withdrawBalance_re_ent40(),517,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.withdraw_balances_re_ent8(),289,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.buyTicket_re_ent9(),186,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.withdrawBalance_re_ent26(),219,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.withdrawFunds_re_ent17(uint256),120,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.bug_re_ent13(),78,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.withdrawFunds_re_ent3(uint256),177,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX.withdrawBalance_re_ent33(),540,low-level-calls,Info,SWC-104,slither
buggy_21,StableDEX,315,naming-convention,Info,,slither
buggy_21,StableDEX.buyTicket_re_ent9(),185,naming-convention,Info,,slither
buggy_21,StableDEX,153,naming-convention,Info,,slither
buggy_21,StableDEX.buyTicket_re_ent30(),270,naming-convention,Info,,slither
buggy_21,StableDEX.callme_re_ent42(),97,naming-convention,Info,,slither
buggy_21,StableDEX,269,naming-convention,Info,,slither
buggy_21,Token,23,naming-convention,Info,,slither
buggy_21,StableDEX.bug_re_ent41(),87,naming-convention,Info,,slither
buggy_21,StableDEX,194,naming-convention,Info,,slither
buggy_21,StableDEX,253,naming-convention,Info,,slither
buggy_21,StableDEX,126,naming-convention,Info,,slither
buggy_21,Token.claimReward_re_ent32(),15,naming-convention,Info,,slither
buggy_21,StableDEX,563,naming-convention,Info,,slither
buggy_21,StableDEX,173,naming-convention,Info,,slither
buggy_21,StableDEX.bug_re_ent27(),552,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawFunds_re_ent31(uint256),564,naming-convention,Info,,slither
buggy_21,StableDEX.buyTicket_re_ent23(),239,naming-convention,Info,,slither
buggy_21,Token.claimReward_re_ent4(),32,naming-convention,Info,,slither
buggy_21,Token,14,naming-convention,Info,,slither
buggy_21,StableDEX.buyTicket_re_ent37(),165,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawFunds_re_ent3(uint256),174,naming-convention,Info,,slither
buggy_21,StableDEX.withdraw_balances_re_ent8(),288,naming-convention,Info,,slither
buggy_21,StableDEX,75,naming-convention,Info,,slither
buggy_21,StableDEX,287,naming-convention,Info,,slither
buggy_21,StableDEX.callme_re_ent14(),254,naming-convention,Info,,slither
buggy_21,StableDEX.callme_re_ent7(),154,naming-convention,Info,,slither
buggy_21,StableDEX,237,naming-convention,Info,,slither
buggy_21,Token.withdrawFunds_re_ent38(uint256),24,naming-convention,Info,,slither
buggy_21,StableDEX.buyTicket_re_ent2(),108,naming-convention,Info,,slither
buggy_21,StableDEX,268,naming-convention,Info,,slither
buggy_21,StableDEX,171,naming-convention,Info,,slither
buggy_21,StableDEX,204,naming-convention,Info,,slither
buggy_21,StableDEX,215,naming-convention,Info,,slither
buggy_21,StableDEX.withdraw_balances_re_ent36(),342,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawFunds_re_ent31(uint256),564,naming-convention,Info,,slither
buggy_21,StableDEX,358,naming-convention,Info,,slither
buggy_21,StableDEX.claimReward_re_ent25(),195,naming-convention,Info,,slither
buggy_21,StableDEX.bug_re_ent13(),76,naming-convention,Info,,slither
buggy_21,StableDEX,96,naming-convention,Info,,slither
buggy_21,StableDEX,106,naming-convention,Info,,slither
buggy_21,StableDEX,341,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawBalance_re_ent33(),537,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawFunds_re_ent17(uint256),117,naming-convention,Info,,slither
buggy_21,Token,31,naming-convention,Info,,slither
buggy_21,StableDEX,107,naming-convention,Info,,slither
buggy_21,StableDEX,164,naming-convention,Info,,slither
buggy_21,Token,5,naming-convention,Info,,slither
buggy_21,StableDEX.claimReward_re_ent39(),316,naming-convention,Info,,slither
buggy_21,StableDEX,513,naming-convention,Info,,slither
buggy_21,StableDEX,551,naming-convention,Info,,slither
buggy_21,StableDEX,116,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawBalance_re_ent40(),514,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawBalance_re_ent19(),205,naming-convention,Info,,slither
buggy_21,StableDEX,184,naming-convention,Info,,slither
buggy_21,Token.bug_re_ent20(),6,naming-convention,Info,,slither
buggy_21,StableDEX,163,naming-convention,Info,,slither
buggy_21,Token.withdrawFunds_re_ent38(uint256),24,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawFunds_re_ent17(uint256),117,naming-convention,Info,,slither
buggy_21,StableDEX,536,naming-convention,Info,,slither
buggy_21,StableDEX,86,naming-convention,Info,,slither
buggy_21,StableDEX,183,naming-convention,Info,,slither
buggy_21,StableDEX,238,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawFunds_re_ent3(uint256),174,naming-convention,Info,,slither
buggy_21,StableDEX.callme_re_ent35(),359,naming-convention,Info,,slither
buggy_21,StableDEX,140,naming-convention,Info,,slither
buggy_21,StableDEX.withdrawBalance_re_ent26(),216,naming-convention,Info,,slither
buggy_21,StableDEX.callme_re_ent14(),256,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.buyTicket_re_ent2(),109,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.bug_re_ent41(),89,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,"StableDEX.withdraw(uint8,address,uint256)",300,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,Token.claimReward_re_ent32(),19,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.claimReward_re_ent25(),199,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.callme_re_ent7(),156,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.withdrawBalance_re_ent19(),208,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.bug_re_ent27(),554,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,Token.claimReward_re_ent4(),36,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,"StableDEX.adminProfitWithdraw(uint8,address)",328,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.claimReward_re_ent39(),320,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,Token.withdrawFunds_re_ent38(uint256),27,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.callme_re_ent42(),99,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.withdrawFunds_re_ent31(uint256),567,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.buyTicket_re_ent37(),166,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.buyTicket_re_ent23(),240,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.buyTicket_re_ent30(),271,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.withdraw_balances_re_ent36(),343,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,StableDEX.callme_re_ent35(),361,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,Token.bug_re_ent20(),8,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_21,"StableDEX.verify(string,uint8,bytes32,bytes32)",379,too-many-digits,Info,,slither
buggy_21,"StableDEX.verify(string,uint8,bytes32,bytes32)",370,too-many-digits,Info,,slither
buggy_21,"Token.transfer(address,uint256)",4,unimplemented-functions,Info,SWC-100,slither
buggy_21,StableDEX,84,unindexed-event-address,Info,,slither
buggy_21,StableDEX,124,constable-states,Info,,slither
buggy_21,"StableDEX.makeOrder(uint256[9],address[2],string,uint8,bytes32,bytes32)",414,external-function,Info,,slither
buggy_21,"StableDEX.addToken(address,string,uint256)",246,external-function,Info,,slither
buggy_21,"StableDEX.setwithdrawfee(address[],uint256[])",348,external-function,Info,,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",66,arbitrary-send-erc20,High,SWC-105,slither
buggy_22,MindsyncPlatform.callme_re_ent21(),255,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.bug_re_ent34(),246,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.buyTicket_re_ent30(),605,arbitrary-send-eth,High,SWC-105,slither
buggy_22,owned.bug_re_ent41(),22,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.buyTicket_re_ent23(),536,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.callme_re_ent35(),307,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.callme_re_ent14(),570,arbitrary-send-eth,High,SWC-105,slither
buggy_22,owned.callme_re_ent42(),39,arbitrary-send-eth,High,SWC-105,slither
buggy_22,Token.buyTicket_re_ent9(),115,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.callme_re_ent7(),506,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.bug_re_ent27(),338,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.callme_re_ent28(),237,arbitrary-send-eth,High,SWC-105,slither
buggy_22,tokenRecipient.buyTicket_re_ent2(),72,arbitrary-send-eth,High,SWC-105,slither
buggy_22,Token.buyTicket_re_ent37(),97,arbitrary-send-eth,High,SWC-105,slither
buggy_22,MindsyncPlatform.bug_re_ent13(),355,arbitrary-send-eth,High,SWC-105,slither
buggy_22,Token.bug_re_ent20(),155,arbitrary-send-eth,High,SWC-105,slither
buggy_22,Token.buyTicket_re_ent9(),115,reentrancy-eth,High,SWC-107,slither
buggy_22,MindsyncPlatform.bug_re_ent13(),355,reentrancy-eth,High,SWC-107,slither
buggy_22,Token.withdrawBalance_re_ent26(),145,reentrancy-eth,High,SWC-107,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent40(),317,reentrancy-eth,High,SWC-107,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent1(),298,reentrancy-eth,High,SWC-107,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent8(),666,reentrancy-eth,High,SWC-107,slither
buggy_22,"MindsyncPlatform.executeProposal(uint256,bytes)",652,reentrancy-eth,High,SWC-107,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent33(),328,reentrancy-eth,High,SWC-107,slither
buggy_22,tokenRecipient.withdrawFunds_re_ent17(uint256),85,reentrancy-eth,High,SWC-107,slither
buggy_22,Token.withdrawFunds_re_ent3(uint256),107,reentrancy-eth,High,SWC-107,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent21(),271,reentrancy-eth,High,SWC-107,slither
buggy_22,owned.transferOwnership(address),34,events-access,Low,,slither
buggy_22,owned.transferOwnership(address),34,missing-zero-check,Low,SWC-123,slither
buggy_22,"MindsyncPlatform.executeProposal(uint256,bytes)",635,calls-loop,Low,SWC-113,slither
buggy_22,"MindsyncPlatform.executeProposal(uint256,bytes)",652,reentrancy-events,Low,SWC-107,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",66,reentrancy-events,Low,SWC-107,slither
buggy_22,"MindsyncPlatform.vote(uint256,bool)",593,timestamp,Low,SWC-116,slither
buggy_22,"MindsyncPlatform.executeProposal(uint256,bytes)",623,timestamp,Low,SWC-116,slither
buggy_22,"MindsyncPlatform.sign(uint256,bool)",561,boolean-equal,Info,,slither
buggy_22,"MindsyncPlatform.vote(uint256,bool)",593,boolean-equal,Info,,slither
buggy_22,,0,solc-version,Info,SWC-103,slither
buggy_22,>=0.5.1,5,solc-version,Info,SWC-103,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent21(),271,low-level-calls,Info,SWC-104,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent1(),298,low-level-calls,Info,SWC-104,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent33(),328,low-level-calls,Info,SWC-104,slither
buggy_22,Token.buyTicket_re_ent9(),115,low-level-calls,Info,SWC-104,slither
buggy_22,Token.withdrawBalance_re_ent26(),145,low-level-calls,Info,SWC-104,slither
buggy_22,MindsyncPlatform.bug_re_ent13(),355,low-level-calls,Info,SWC-104,slither
buggy_22,tokenRecipient.withdrawFunds_re_ent17(uint256),85,low-level-calls,Info,SWC-104,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent40(),317,low-level-calls,Info,SWC-104,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent8(),666,low-level-calls,Info,SWC-104,slither
buggy_22,"MindsyncPlatform.executeProposal(uint256,bytes)",652,low-level-calls,Info,SWC-104,slither
buggy_22,Token.withdrawFunds_re_ent3(uint256),107,low-level-calls,Info,SWC-104,slither
buggy_22,owned,9,naming-convention,Info,,slither
buggy_22,owned,8,naming-convention,Info,,slither
buggy_22,owned,36,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.callme_re_ent7(),504,naming-convention,Info,,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",64,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,344,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.claimReward_re_ent11(),287,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.init(Token,address,uint256,uint256,uint256)",420,naming-convention,Info,,slither
buggy_22,tokenRecipient.claimReward_re_ent39(),49,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent10(uint256),262,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,352,naming-convention,Info,,slither
buggy_22,Token,103,naming-convention,Info,,slither
buggy_22,owned,19,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent38(uint256),427,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.buyTicket_re_ent23(),535,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,286,naming-convention,Info,,slither
buggy_22,Token.withdrawBalance_re_ent19(),132,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,603,naming-convention,Info,,slither
buggy_22,tokenRecipient,62,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,252,naming-convention,Info,,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",64,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,503,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,426,naming-convention,Info,,slither
buggy_22,tokenRecipient,47,naming-convention,Info,,slither
buggy_22,tokenRecipient.buyTicket_re_ent2(),71,naming-convention,Info,,slither
buggy_22,owned.bug_re_ent41(),20,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent21(),270,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,234,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.callme_re_ent28(),235,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.init(Token,address,uint256,uint256,uint256)",420,naming-convention,Info,,slither
buggy_22,Token.claimReward_re_ent25(),123,naming-convention,Info,,slither
buggy_22,Token,112,naming-convention,Info,,slither
buggy_22,Token.buyTicket_re_ent37(),96,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.bug_re_ent27(),336,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.changeVotingRules(Token,address,uint256,uint256,uint256)",446,naming-convention,Info,,slither
buggy_22,owned.withdraw_balances_re_ent15(),10,naming-convention,Info,,slither
buggy_22,tokenRecipient,81,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,261,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent31(uint256),345,naming-convention,Info,,slither
buggy_22,tokenRecipient,69,naming-convention,Info,,slither
buggy_22,Token.withdrawFunds_re_ent3(uint256),104,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.init(Token,address,uint256,uint256,uint256)",420,naming-convention,Info,,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",64,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent40(),314,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.buyTicket_re_ent30(),604,naming-convention,Info,,slither
buggy_22,Token.buyTicket_re_ent9(),114,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,567,naming-convention,Info,,slither
buggy_22,Token,141,naming-convention,Info,,slither
buggy_22,tokenRecipient,56,naming-convention,Info,,slither
buggy_22,Token,122,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,304,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,269,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.callme_re_ent35(),305,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.init(Token,address,uint256,uint256,uint256)",420,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent33(),325,naming-convention,Info,,slither
buggy_22,Token,113,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent38(uint256),427,naming-convention,Info,,slither
buggy_22,tokenRecipient,70,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.bug_re_ent34(),244,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent8(),665,naming-convention,Info,,slither
buggy_22,Token,131,naming-convention,Info,,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",64,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.changeVotingRules(Token,address,uint256,uint256,uint256)",446,naming-convention,Info,,slither
buggy_22,tokenRecipient,57,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,458,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,402,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.init(Token,address,uint256,uint256,uint256)",420,naming-convention,Info,,slither
buggy_22,tokenRecipient.withdraw_balances_re_ent36(),58,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,534,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.claimReward_re_ent32(),403,naming-convention,Info,,slither
buggy_22,Token,95,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.claimReward_re_ent4(),459,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.callme_re_ent14(),568,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.changeVotingRules(Token,address,uint256,uint256,uint256)",446,naming-convention,Info,,slither
buggy_22,Token,152,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,313,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,243,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,602,naming-convention,Info,,slither
buggy_22,Token.bug_re_ent20(),153,naming-convention,Info,,slither
buggy_22,owned.callme_re_ent42(),37,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,664,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.changeVotingRules(Token,address,uint256,uint256,uint256)",446,naming-convention,Info,,slither
buggy_22,"MindsyncPlatform.changeVotingRules(Token,address,uint256,uint256,uint256)",446,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.callme_re_ent21(),253,naming-convention,Info,,slither
buggy_22,Token.withdrawBalance_re_ent26(),142,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.bug_re_ent13(),353,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent12(),277,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent31(uint256),345,naming-convention,Info,,slither
buggy_22,tokenRecipient,48,naming-convention,Info,,slither
buggy_22,Token,94,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent10(uint256),262,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,296,naming-convention,Info,,slither
buggy_22,tokenRecipient.withdrawFunds_re_ent17(uint256),82,naming-convention,Info,,slither
buggy_22,Token.withdrawFunds_re_ent3(uint256),104,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,533,naming-convention,Info,,slither
buggy_22,tokenRecipient.withdrawFunds_re_ent17(uint256),82,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,276,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,324,naming-convention,Info,,slither
buggy_22,MindsyncPlatform.withdraw_balances_re_ent1(),297,naming-convention,Info,,slither
buggy_22,MindsyncPlatform,335,naming-convention,Info,,slither
buggy_22,tokenRecipient.buyTicket_re_ent2(),72,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.bug_re_ent27(),338,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.callme_re_ent35(),307,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.callme_re_ent7(),506,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.buyTicket_re_ent23(),536,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,owned.bug_re_ent41(),22,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,owned.withdraw_balances_re_ent15(),11,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent31(uint256),348,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,tokenRecipient.withdraw_balances_re_ent36(),59,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.withdrawBalance_re_ent12(),280,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,owned.callme_re_ent42(),39,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,Token.claimReward_re_ent25(),127,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.buyTicket_re_ent30(),605,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.callme_re_ent14(),570,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.claimReward_re_ent32(),407,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent10(uint256),265,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,Token.withdrawBalance_re_ent19(),135,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.claimReward_re_ent4(),463,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,Token.bug_re_ent20(),155,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.callme_re_ent21(),255,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.callme_re_ent28(),237,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,Token.buyTicket_re_ent37(),97,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.withdrawFunds_re_ent38(uint256),430,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,tokenRecipient.claimReward_re_ent39(),53,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.claimReward_re_ent11(),291,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,MindsyncPlatform.bug_re_ent34(),246,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_22,Token.totalSupply(),93,unimplemented-functions,Info,SWC-100,slither
buggy_22,tokenRecipient,56,unindexed-event-address,Info,,slither
buggy_22,MindsyncPlatform,351,unindexed-event-address,Info,,slither
buggy_22,MindsyncPlatform,361,unindexed-event-address,Info,,slither
buggy_22,MindsyncPlatform,323,unindexed-event-address,Info,,slither
buggy_22,tokenRecipient,62,unindexed-event-address,Info,,slither
buggy_22,MindsyncPlatform,334,unindexed-event-address,Info,,slither
buggy_22,"MindsyncPlatform.newProposal(address,uint256,string,bytes)",478,external-function,Info,,slither
buggy_22,"tokenRecipient.receiveApproval(address,uint256,address,bytes)",64,external-function,Info,,slither
buggy_22,"MindsyncPlatform.checkProposalCode(uint256,address,uint256,bytes)",521,external-function,Info,,slither
buggy_22,"MindsyncPlatform.executeProposal(uint256,bytes)",619,external-function,Info,,slither
buggy_23,ERC20.callme_re_ent7(),304,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20Detailed.buyTicket_re_ent37(),475,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20.callme_re_ent42(),123,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20.buyTicket_re_ent2(),133,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20Detailed.buyTicket_re_ent9(),493,arbitrary-send-eth,High,SWC-105,slither
buggy_23,AGR.bug_re_ent13(),578,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20Detailed.bug_re_ent27(),543,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20.buyTicket_re_ent30(),371,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20Burnable.callme_re_ent35(),453,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20.callme_re_ent14(),349,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20.bug_re_ent20(),215,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20.buyTicket_re_ent23(),326,arbitrary-send-eth,High,SWC-105,slither
buggy_23,ERC20Detailed.withdrawBalance_re_ent33(),527,reentrancy-eth,High,SWC-107,slither
buggy_23,ERC20Detailed.withdrawBalance_re_ent40(),510,reentrancy-eth,High,SWC-107,slither
buggy_23,AGR.bug_re_ent13(),578,reentrancy-eth,High,SWC-107,slither
buggy_23,ERC20Detailed.buyTicket_re_ent9(),493,reentrancy-eth,High,SWC-107,slither
buggy_23,ERC20.withdraw_balances_re_ent8(),392,reentrancy-eth,High,SWC-107,slither
buggy_23,ERC20.withdrawFunds_re_ent17(uint256),144,reentrancy-eth,High,SWC-107,slither
buggy_23,ERC20.withdrawBalance_re_ent26(),196,reentrancy-eth,High,SWC-107,slither
buggy_23,ERC20Detailed.withdrawFunds_re_ent3(uint256),485,reentrancy-eth,High,SWC-107,slither
buggy_23,"ERC20Detailed.constructor(string,string,uint8)",501,shadowing-local,Low,SWC-119,slither
buggy_23,"ERC20Detailed.constructor(string,string,uint8)",501,shadowing-local,Low,SWC-119,slither
buggy_23,"ERC20Detailed.constructor(string,string,uint8)",501,shadowing-local,Low,SWC-119,slither
buggy_23,^0.5.2,7,pragma,Info,SWC-103,slither
buggy_23,^0.5.2,7,solc-version,Info,SWC-103,slither
buggy_23,,0,solc-version,Info,SWC-103,slither
buggy_23,^0.5.0,566,solc-version,Info,SWC-103,slither
buggy_23,ERC20.withdrawFunds_re_ent17(uint256),144,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20.withdrawBalance_re_ent26(),196,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20Detailed.withdrawBalance_re_ent33(),527,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20Detailed.buyTicket_re_ent9(),493,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20.withdraw_balances_re_ent8(),392,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20Detailed.withdrawBalance_re_ent40(),510,low-level-calls,Info,SWC-104,slither
buggy_23,AGR.bug_re_ent13(),578,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20Detailed.withdrawFunds_re_ent3(uint256),485,low-level-calls,Info,SWC-104,slither
buggy_23,ERC20,324,naming-convention,Info,,slither
buggy_23,ERC20.withdrawFunds_re_ent38(uint256),257,naming-convention,Info,,slither
buggy_23,ERC20,256,naming-convention,Info,,slither
